truckid,latitude,longitude,city
A88,36.977173,-121.899402,Aptos
A49,38.440467,-122.714431,Santa Rosa
A19,34.500831,-117.185876,Apple Valley
A83,34.435829,-119.827639,Goleta
A48,32.61768,-116.187424,Jacumba
A88,38.799703,-121.720574,Knights Landing
A26,38.161861,-121.611621,Isleton
A97,38.693723,-119.779683,Markleeville
A19,39.409608,-123.355566,Willits
A87,34.354166,-119.059271,Santa Paula
A81,34.136119,-117.865339,Glendora
A56,38.805462,-123.017223,Cloverdale
A43,34.106676,-117.806726,San Dimas
A57,40.563763,-122.238892,Palo Cedro
A61,38.440467,-122.714431,Santa Rosa
A27,35.373292,-119.018712,Bakersfield
A4,34.136119,-117.865339,Glendora
A47,38.716687,-121.364422,Antelope
A61,39.409608,-123.355566,Willits
A21,38.752124,-121.288006,Roseville
A23,39.230151,-121.136075,Rough and Ready
A69,36.977173,-121.899402,Aptos
A89,38.440467,-122.714431,Santa Rosa
A36,41.526509,-124.038407,Klamath
A36,39.409608,-123.355566,Willits
A63,33.846404,-118.046731,La Palma
A71,38.805462,-123.017223,Cloverdale
A63,37.957702,-121.29078,Stockton
A39,38.440467,-122.714431,Santa Rosa
A95,38.161861,-121.611621,Isleton
A50,38.40765,-122.947713,Occidental
A29,37.941325,-122.484704,San Quentin
A99,38.161861,-121.611621,Isleton
A65,35.373292,-119.018712,Bakersfield
A92,34.500831,-117.185876,Apple Valley
A99,38.440467,-122.714431,Santa Rosa
A4,37.484938,-119.966284,Mariposa
A78,34.106676,-117.806726,San Dimas
A25,37.941325,-122.484704,San Quentin
A59,33.683947,-117.794694,Irvine
A12,38.716687,-121.364422,Antelope
A93,38.440467,-122.714431,Santa Rosa
A17,38.752124,-121.288006,Roseville
A75,34.106676,-117.806726,San Dimas
A76,39.409608,-123.355566,Willits
A29,34.020011,-117.949508,La Puente
A100,38.440467,-122.714431,Santa Rosa
A72,37.77493,-122.419416,San Francisco
A72,38.440467,-122.714431,Santa Rosa
A49,39.409608,-123.355566,Willits
A46,39.230151,-121.136075,Rough and Ready
A42,36.977173,-121.899402,Aptos
A3,39.409608,-123.355566,Willits
A35,39.409608,-123.355566,Willits
A78,32.715329,-117.157255,San Diego
A44,36.471865,-6.196595,San Fernando
A5,41.526509,-124.038407,Klamath
A52,37.957702,-121.29078,Stockton
A26,34.44805,-119.242889,Ojai
A96,32.715329,-117.157255,San Diego
A41,34.500831,-117.185876,Apple Valley
A58,39.409608,-123.355566,Willits
A46,36.977173,-121.899402,Aptos
A9,38.130197,-121.272447,Lodi
A83,37.441883,-122.143019,Palo Alto
A8,38.440467,-122.714431,Santa Rosa
A3,37.77493,-122.419416,San Francisco
A20,36.852455,-121.401602,Hollister
A6,32.61768,-116.187424,Jacumba
A60,37.441883,-122.143019,Palo Alto
A87,37.957702,-121.29078,Stockton
A100,36.746842,-119.772587,Fresno
A1,38.130197,-121.272447,Lodi
A13,34.019454,-118.491191,Santa Monica
A4,38.440467,-122.714431,Santa Rosa
A31,37.962146,-122.345526,San Pablo
A40,37.957702,-121.29078,Stockton
A17,39.409608,-123.355566,Willits
A73,38.40765,-122.947713,Occidental
A21,37.957702,-121.29078,Stockton
A36,33.846404,-118.046731,La Palma
A50,37.962146,-122.345526,San Pablo
A20,38.440467,-122.714431,Santa Rosa
A2,33.19587,-117.379483,Oceanside
A3,39.150171,-123.207783,Ukiah
A21,38.805462,-123.017223,Cloverdale
A99,34.44805,-119.242889,Ojai
A80,34.44805,-119.242889,Ojai
A74,37.005782,-121.568275,Gilroy
A78,38.440467,-122.714431,Santa Rosa
A26,34.44805,-119.242889,Ojai
A91,33.846404,-118.046731,La Palma
A70,39.017396,-122.057748,Arbuckle
A38,39.409608,-123.355566,Willits
A6,37.441883,-122.143019,Palo Alto
A83,37.941325,-122.484704,San Quentin
A8,37.962146,-122.345526,San Pablo
A94,38.440467,-122.714431,Santa Rosa
A40,41.526509,-124.038407,Klamath
A31,38.440467,-122.714431,Santa Rosa
A70,36.852455,-121.401602,Hollister
A39,39.409608,-123.355566,Willits
A8,39.409608,-123.355566,Willits
A33,37.441883,-122.143019,Palo Alto
A97,38.716687,-121.364422,Antelope
A90,39.017396,-122.057748,Arbuckle
A80,38.440467,-122.714431,Santa Rosa
A66,37.639097,-120.996878,Modesto
A100,36.977173,-121.899402,Aptos
A77,37.77493,-122.419416,San Francisco
A45,34.500831,-117.185876,Apple Valley
A8,39.145725,-121.591355,Marysville
A54,39.145725,-121.591355,Marysville
A69,36.977173,-121.899402,Aptos
A16,35.098865,-120.612393,Oceano
A59,41.526509,-124.038407,Klamath
A89,37.962146,-122.345526,San Pablo
A24,35.098865,-120.612393,Oceano
A40,39.017396,-122.057748,Arbuckle
A75,38.36408,-122.524149,Glen Ellen
A96,35.373292,-119.018712,Bakersfield
A86,34.579434,-118.116461,Palmdale
A2,37.441883,-122.143019,Palo Alto
A66,36.852455,-121.401602,Hollister
A76,33.743076,-117.109197,Homeland
A9,38.716687,-121.364422,Antelope
A98,32.61768,-116.187424,Jacumba
A41,34.500831,-117.185876,Apple Valley
A41,34.020011,-117.949508,La Puente
A10,39.409608,-123.355566,Willits
A66,34.953034,-120.435719,Santa Maria
A65,38.440467,-122.714431,Santa Rosa
A80,38.440467,-122.714431,Santa Rosa
A90,38.716687,-121.364422,Antelope
A81,34.953034,-120.435719,Santa Maria
A13,39.017396,-122.057748,Arbuckle
A54,38.440467,-122.714431,Santa Rosa
A10,34.020011,-117.949508,La Puente
A30,40.58654,-122.391675,Redding
A19,38.799703,-121.720574,Knights Landing
A34,40.58654,-122.391675,Redding
A84,40.563763,-122.238892,Palo Cedro
A23,35.373292,-119.018712,Bakersfield
A58,38.440467,-122.714431,Santa Rosa
A21,39.409608,-123.355566,Willits
A79,37.941325,-122.484704,San Quentin
A72,38.440467,-122.714431,Santa Rosa
A36,38.716687,-121.364422,Antelope
A79,34.435829,-119.827639,Goleta
A71,38.716687,-121.364422,Antelope
A2,37.441883,-122.143019,Palo Alto
A5,37.639097,-120.996878,Modesto
A39,34.953034,-120.435719,Santa Maria
A46,37.484938,-119.966284,Mariposa
A3,40.563763,-122.238892,Palo Cedro
A6,37.941325,-122.484704,San Quentin
A11,38.440467,-122.714431,Santa Rosa
A20,38.716687,-121.364422,Antelope
A43,37.639097,-120.996878,Modesto
A91,34.500831,-117.185876,Apple Valley
A15,36.977173,-121.899402,Aptos
A37,39.409608,-123.355566,Willits
A91,33.743076,-117.109197,Homeland
A2,34.106676,-117.806726,San Dimas
A64,39.409608,-123.355566,Willits
A13,34.579434,-118.116461,Palmdale
A94,32.811161,-115.380264,Holtville
A62,38.440467,-122.714431,Santa Rosa
A63,38.440467,-122.714431,Santa Rosa
A43,37.005782,-121.568275,Gilroy
A51,37.639097,-120.996878,Modesto
A85,39.409608,-123.355566,Willits
A77,34.136119,-117.865339,Glendora
A17,37.957702,-121.29078,Stockton
A65,36.746842,-119.772587,Fresno
A86,33.846404,-118.046731,La Palma
A58,37.77493,-122.419416,San Francisco
A86,41.526509,-124.038407,Klamath
A49,40.58654,-122.391675,Redding
A42,36.977173,-121.899402,Aptos
A84,38.440467,-122.714431,Santa Rosa
A77,35.373292,-119.018712,Bakersfield
A41,37.957702,-121.29078,Stockton
A93,38.716687,-121.364422,Antelope
A52,38.805462,-123.017223,Cloverdale
A19,32.715329,-117.157255,San Diego
A47,36.977173,-121.899402,Aptos
A70,38.693723,-119.779683,Markleeville
A84,34.500831,-117.185876,Apple Valley
A88,36.977173,-121.899402,Aptos
A51,34.579434,-118.116461,Palmdale
A55,34.579434,-118.116461,Palmdale
A17,32.61768,-116.187424,Jacumba
A48,38.752124,-121.288006,Roseville
A91,34.354166,-119.059271,Santa Paula
A83,34.354166,-119.059271,Santa Paula
A60,37.441883,-122.143019,Palo Alto
A69,39.409608,-123.355566,Willits
A6,34.106676,-117.806726,San Dimas
A62,37.968812,-121.668008,Knightsen
A38,38.440467,-122.714431,Santa Rosa
A100,32.715329,-117.157255,San Diego
A7,34.500831,-117.185876,Apple Valley
A24,38.130197,-121.272447,Lodi
A35,38.440467,-122.714431,Santa Rosa
A30,40.58654,-122.391675,Redding
A27,38.440467,-122.714431,Santa Rosa
A16,37.968812,-121.668008,Knightsen
A19,39.409608,-123.355566,Willits
A74,37.639097,-120.996878,Modesto
A89,37.77493,-122.419416,San Francisco
A47,35.098865,-120.612393,Oceano
A69,38.40765,-122.947713,Occidental
A61,34.500831,-117.185876,Apple Valley
A3,38.440467,-122.714431,Santa Rosa
A21,38.440467,-122.714431,Santa Rosa
A17,38.752124,-121.288006,Roseville
A75,37.941325,-122.484704,San Quentin
A65,36.977173,-121.899402,Aptos
A20,38.693723,-119.779683,Markleeville
A93,38.440467,-122.714431,Santa Rosa
A83,37.941325,-122.484704,San Quentin
A15,33.663357,-116.310009,La Quinta
A17,38.130197,-121.272447,Lodi
A19,34.500831,-117.185876,Apple Valley
A12,37.968812,-121.668008,Knightsen
A97,36.977173,-121.899402,Aptos
A40,34.019454,-118.491191,Santa Monica
A4,38.440467,-122.714431,Santa Rosa
A59,32.715329,-117.157255,San Diego
A35,38.440467,-122.714431,Santa Rosa
A79,38.440467,-122.714431,Santa Rosa
A31,39.145725,-121.591355,Marysville
A39,37.962146,-122.345526,San Pablo
A100,32.715329,-117.157255,San Diego
A2,37.941325,-122.484704,San Quentin
A74,37.639097,-120.996878,Modesto
A18,34.500831,-117.185876,Apple Valley
A3,40.563763,-122.238892,Palo Cedro
A72,33.743076,-117.109197,Homeland
A14,38.161861,-121.611621,Isleton
A34,39.409608,-123.355566,Willits
A89,38.716687,-121.364422,Antelope
A67,37.957702,-121.29078,Stockton
A62,37.968812,-121.668008,Knightsen
A81,37.484938,-119.966284,Mariposa
A96,38.40765,-122.947713,Occidental
A30,33.663357,-116.310009,La Quinta
A96,34.500831,-117.185876,Apple Valley
A45,37.957702,-121.29078,Stockton
A14,34.500831,-117.185876,Apple Valley
A78,35.098865,-120.612393,Oceano
A27,38.440467,-122.714431,Santa Rosa
A87,34.500831,-117.185876,Apple Valley
A61,39.409608,-123.355566,Willits
A25,33.683947,-117.794694,Irvine
A81,37.962146,-122.345526,San Pablo
A21,33.19587,-117.379483,Oceanside
A63,33.846404,-118.046731,La Palma
A70,39.017396,-122.057748,Arbuckle
A13,38.716687,-121.364422,Antelope
A99,34.500831,-117.185876,Apple Valley
A6,37.957702,-121.29078,Stockton
A26,38.019366,-122.134132,Martinez
A37,34.500831,-117.185876,Apple Valley
A20,39.017396,-122.057748,Arbuckle
A39,39.409608,-123.355566,Willits
A78,38.440467,-122.714431,Santa Rosa
A49,34.44805,-119.242889,Ojai
A10,39.409608,-123.355566,Willits
A95,37.77493,-122.419416,San Francisco
A15,33.663357,-116.310009,La Quinta
A44,39.409608,-123.355566,Willits
A64,37.957702,-121.29078,Stockton
A64,37.941325,-122.484704,San Quentin
A64,34.500831,-117.185876,Apple Valley
A41,33.846404,-118.046731,La Palma
A33,37.957702,-121.29078,Stockton
A38,39.409608,-123.355566,Willits
A9,34.579434,-118.116461,Palmdale
A2,33.683947,-117.794694,Irvine
A85,39.145725,-121.591355,Marysville
A91,34.500831,-117.185876,Apple Valley
A93,36.977173,-121.899402,Aptos
A78,38.297538,-122.286865,Napa
A23,37.484938,-119.966284,Mariposa
A21,38.716687,-121.364422,Antelope
A76,38.161861,-121.611621,Isleton
A8,37.968812,-121.668008,Knightsen
A76,33.743076,-117.109197,Homeland
A81,37.484938,-119.966284,Mariposa
A58,35.373292,-119.018712,Bakersfield
A85,38.440467,-122.714431,Santa Rosa
A26,34.500831,-117.185876,Apple Valley
A55,33.846404,-118.046731,La Palma
A84,33.663357,-116.310009,La Quinta
A93,34.106676,-117.806726,San Dimas
A78,38.693723,-119.779683,Markleeville
A80,40.563763,-122.238892,Palo Cedro
A93,37.639097,-120.996878,Modesto
A48,33.683947,-117.794694,Irvine
A2,39.017396,-122.057748,Arbuckle
A58,35.373292,-119.018712,Bakersfield
A57,33.663357,-116.310009,La Quinta
A57,38.440467,-122.714431,Santa Rosa
A63,36.471865,-6.196595,San Fernando
A77,32.715329,-117.157255,San Diego
A80,33.663357,-116.310009,La Quinta
A81,39.145725,-121.591355,Marysville
A53,38.440467,-122.714431,Santa Rosa
A14,37.941325,-122.484704,San Quentin
A22,39.409608,-123.355566,Willits
A21,33.19587,-117.379483,Oceanside
A95,38.019366,-122.134132,Martinez
A9,38.716687,-121.364422,Antelope
A95,39.409608,-123.355566,Willits
A26,39.409608,-123.355566,Willits
A81,35.373292,-119.018712,Bakersfield
A13,33.683947,-117.794694,Irvine
A66,38.440467,-122.714431,Santa Rosa
A11,40.563763,-122.238892,Palo Cedro
A81,38.716687,-121.364422,Antelope
A59,34.579434,-118.116461,Palmdale
A51,36.852455,-121.401602,Hollister
A14,37.957702,-121.29078,Stockton
A50,38.440467,-122.714431,Santa Rosa
A13,34.579434,-118.116461,Palmdale
A30,38.440467,-122.714431,Santa Rosa
A31,39.409608,-123.355566,Willits
A19,38.440467,-122.714431,Santa Rosa
A64,39.409608,-123.355566,Willits
A85,38.440467,-122.714431,Santa Rosa
A21,36.471865,-6.196595,San Fernando
A2,33.19587,-117.379483,Oceanside
A18,34.500831,-117.185876,Apple Valley
A51,34.106676,-117.806726,San Dimas
A88,35.373292,-119.018712,Bakersfield
A62,37.639097,-120.996878,Modesto
A71,34.106676,-117.806726,San Dimas
A7,38.440467,-122.714431,Santa Rosa
A75,32.811161,-115.380264,Holtville
A99,38.019366,-122.134132,Martinez
A60,38.161861,-121.611621,Isleton
A6,38.805462,-123.017223,Cloverdale
A18,37.941325,-122.484704,San Quentin
A56,37.441883,-122.143019,Palo Alto
A61,39.409608,-123.355566,Willits
A7,38.440467,-122.714431,Santa Rosa
A56,37.441883,-122.143019,Palo Alto
A34,36.977173,-121.899402,Aptos
A76,38.019366,-122.134132,Martinez
A14,37.957702,-121.29078,Stockton
A4,39.145725,-121.591355,Marysville
A74,36.852455,-121.401602,Hollister
A2,33.683947,-117.794694,Irvine
A52,36.471865,-6.196595,San Fernando
A63,39.409608,-123.355566,Willits
A69,37.484938,-119.966284,Mariposa
A34,38.799703,-121.720574,Knights Landing
A85,37.962146,-122.345526,San Pablo
A13,37.957702,-121.29078,Stockton
A70,34.106676,-117.806726,San Dimas
A30,34.44805,-119.242889,Ojai
A12,38.716687,-121.364422,Antelope
A42,36.977173,-121.899402,Aptos
A14,34.500831,-117.185876,Apple Valley
A92,38.440467,-122.714431,Santa Rosa
A50,32.715329,-117.157255,San Diego
A89,37.962146,-122.345526,San Pablo
A12,36.977173,-121.899402,Aptos
A68,38.019366,-122.134132,Martinez
A68,38.161861,-121.611621,Isleton
A60,38.440467,-122.714431,Santa Rosa
A40,34.019454,-118.491191,Santa Monica
A90,39.017396,-122.057748,Arbuckle
A86,38.130197,-121.272447,Lodi
A77,39.409608,-123.355566,Willits
A70,36.977173,-121.899402,Aptos
A76,33.743076,-117.109197,Homeland
A77,38.440467,-122.714431,Santa Rosa
A69,36.977173,-121.899402,Aptos
A87,34.106676,-117.806726,San Dimas
A75,33.683947,-117.794694,Irvine
A47,35.098865,-120.612393,Oceano
A76,38.019366,-122.134132,Martinez
A85,39.409608,-123.355566,Willits
A95,38.161861,-121.611621,Isleton
A78,38.693723,-119.779683,Markleeville
A62,34.953034,-120.435719,Santa Maria
A27,39.230151,-121.136075,Rough and Ready
A54,37.484938,-119.966284,Mariposa
A35,38.440467,-122.714431,Santa Rosa
A90,32.61768,-116.187424,Jacumba
A59,37.639097,-120.996878,Modesto
A56,34.020011,-117.949508,La Puente
A86,38.716687,-121.364422,Antelope
A99,39.150171,-123.207783,Ukiah
A32,34.579434,-118.116461,Palmdale
A76,37.77493,-122.419416,San Francisco
A62,37.639097,-120.996878,Modesto
A12,38.716687,-121.364422,Antelope
A62,38.716687,-121.364422,Antelope
A15,39.409608,-123.355566,Willits
A69,32.715329,-117.157255,San Diego
A49,34.500831,-117.185876,Apple Valley
A96,38.40765,-122.947713,Occidental
A100,34.500831,-117.185876,Apple Valley
A41,39.409608,-123.355566,Willits
A51,38.130197,-121.272447,Lodi
A16,37.968812,-121.668008,Knightsen
A13,39.409608,-123.355566,Willits
A51,38.130197,-121.272447,Lodi
A83,34.435829,-119.827639,Goleta
A88,38.440467,-122.714431,Santa Rosa
A90,38.716687,-121.364422,Antelope
A2,40.761243,-123.994778,Kneeland
A70,38.440467,-122.714431,Santa Rosa
A21,38.36408,-122.524149,Glen Ellen
A98,38.716687,-121.364422,Antelope
A66,36.852455,-121.401602,Hollister
A15,38.440467,-122.714431,Santa Rosa
A27,39.145725,-121.591355,Marysville
A29,33.683947,-117.794694,Irvine
A20,39.017396,-122.057748,Arbuckle
A69,32.715329,-117.157255,San Diego
A77,35.373292,-119.018712,Bakersfield
A95,38.161861,-121.611621,Isleton
A56,34.106676,-117.806726,San Dimas
A46,38.440467,-122.714431,Santa Rosa
A7,38.440467,-122.714431,Santa Rosa
A92,38.40765,-122.947713,Occidental
A8,37.77493,-122.419416,San Francisco
A91,37.441883,-122.143019,Palo Alto
A46,34.136119,-117.865339,Glendora
A48,38.36408,-122.524149,Glen Ellen
A13,38.716687,-121.364422,Antelope
A10,37.441883,-122.143019,Palo Alto
A85,37.639097,-120.996878,Modesto
A42,39.409608,-123.355566,Willits
A72,38.440467,-122.714431,Santa Rosa
A99,34.500831,-117.185876,Apple Valley
A15,40.563763,-122.238892,Palo Cedro
A48,34.435829,-119.827639,Goleta
A61,38.440467,-122.714431,Santa Rosa
A67,39.409608,-123.355566,Willits
A25,38.805462,-123.017223,Cloverdale
A52,38.36408,-122.524149,Glen Ellen
A24,38.693723,-119.779683,Markleeville
A38,38.440467,-122.714431,Santa Rosa
A68,33.743076,-117.109197,Homeland
A38,38.440467,-122.714431,Santa Rosa
A53,38.440467,-122.714431,Santa Rosa
A87,38.161861,-121.611621,Isleton
A55,34.579434,-118.116461,Palmdale
A22,38.440467,-122.714431,Santa Rosa
A35,34.953034,-120.435719,Santa Maria
A54,38.440467,-122.714431,Santa Rosa
A4,38.440467,-122.714431,Santa Rosa
A6,34.106676,-117.806726,San Dimas
A36,34.579434,-118.116461,Palmdale
A10,37.441883,-122.143019,Palo Alto
A76,38.440467,-122.714431,Santa Rosa
A39,39.017396,-122.057748,Arbuckle
A48,38.752124,-121.288006,Roseville
A77,39.145725,-121.591355,Marysville
A60,34.020011,-117.949508,La Puente
A86,37.957702,-121.29078,Stockton
A67,32.811161,-115.380264,Holtville
A60,38.440467,-122.714431,Santa Rosa
A80,38.440467,-122.714431,Santa Rosa
A7,38.440467,-122.714431,Santa Rosa
A81,39.145725,-121.591355,Marysville
A76,33.846404,-118.046731,La Palma
A15,39.409608,-123.355566,Willits
A50,37.484938,-119.966284,Mariposa
A95,34.44805,-119.242889,Ojai
A22,34.500831,-117.185876,Apple Valley
A34,34.500831,-117.185876,Apple Valley
A12,38.440467,-122.714431,Santa Rosa
A51,36.852455,-121.401602,Hollister
A11,40.563763,-122.238892,Palo Cedro
A39,37.962146,-122.345526,San Pablo
A46,32.715329,-117.157255,San Diego
A26,39.150171,-123.207783,Ukiah
A31,39.017396,-122.057748,Arbuckle
A24,38.440467,-122.714431,Santa Rosa
A95,34.500831,-117.185876,Apple Valley
A47,38.716687,-121.364422,Antelope
A88,38.799703,-121.720574,Knights Landing
A37,34.500831,-117.185876,Apple Valley
A65,38.440467,-122.714431,Santa Rosa
A41,38.161861,-121.611621,Isleton
A7,34.44805,-119.242889,Ojai
A21,32.811161,-115.380264,Holtville
A73,38.40765,-122.947713,Occidental
A64,39.409608,-123.355566,Willits
A35,37.77493,-122.419416,San Francisco
A28,37.957702,-121.29078,Stockton
A73,38.440467,-122.714431,Santa Rosa
A43,37.968812,-121.668008,Knightsen
A51,34.106676,-117.806726,San Dimas
A82,38.693723,-119.779683,Markleeville
A83,37.441883,-122.143019,Palo Alto
A9,37.957702,-121.29078,Stockton
A75,34.106676,-117.806726,San Dimas
A70,36.977173,-121.899402,Aptos
A100,35.373292,-119.018712,Bakersfield
A69,34.500831,-117.185876,Apple Valley
A23,37.484938,-119.966284,Mariposa
A41,34.500831,-117.185876,Apple Valley
A35,37.962146,-122.345526,San Pablo
A32,37.957702,-121.29078,Stockton
A87,38.440467,-122.714431,Santa Rosa
A79,38.805462,-123.017223,Cloverdale
A65,34.500831,-117.185876,Apple Valley
A24,34.106676,-117.806726,San Dimas
A95,33.846404,-118.046731,La Palma
A94,39.409608,-123.355566,Willits
A70,37.639097,-120.996878,Modesto
A46,35.373292,-119.018712,Bakersfield
A58,37.639097,-120.996878,Modesto
A49,34.500831,-117.185876,Apple Valley
A64,33.743076,-117.109197,Homeland
A26,38.440467,-122.714431,Santa Rosa
A45,39.409608,-123.355566,Willits
A93,37.639097,-120.996878,Modesto
A24,38.130197,-121.272447,Lodi
A70,34.106676,-117.806726,San Dimas
A76,38.440467,-122.714431,Santa Rosa
A84,36.471865,-6.196595,San Fernando
A98,39.017396,-122.057748,Arbuckle
A69,36.746842,-119.772587,Fresno
A42,33.663357,-116.310009,La Quinta
A67,38.440467,-122.714431,Santa Rosa
A27,38.440467,-122.714431,Santa Rosa
A66,39.017396,-122.057748,Arbuckle
A91,37.941325,-122.484704,San Quentin
A86,34.019454,-118.491191,Santa Monica
A14,40.761243,-123.994778,Kneeland
A61,35.373292,-119.018712,Bakersfield
A17,37.957702,-121.29078,Stockton
A94,32.811161,-115.380264,Holtville
A8,38.440467,-122.714431,Santa Rosa
A93,37.962146,-122.345526,San Pablo
A18,38.440467,-122.714431,Santa Rosa
A19,36.977173,-121.899402,Aptos
A33,34.106676,-117.806726,San Dimas
A96,32.715329,-117.157255,San Diego
A33,32.61768,-116.187424,Jacumba
A23,39.230151,-121.136075,Rough and Ready
A63,41.526509,-124.038407,Klamath
A50,34.136119,-117.865339,Glendora
A50,37.962146,-122.345526,San Pablo
A8,37.962146,-122.345526,San Pablo
A23,38.40765,-122.947713,Occidental
A67,38.130197,-121.272447,Lodi
A85,39.145725,-121.591355,Marysville
A14,38.161861,-121.611621,Isleton
A80,39.409608,-123.355566,Willits
A37,39.409608,-123.355566,Willits
A78,37.005782,-121.568275,Gilroy
A41,38.440467,-122.714431,Santa Rosa
A64,39.409608,-123.355566,Willits
A45,38.440467,-122.714431,Santa Rosa
A3,40.58654,-122.391675,Redding
A84,39.409608,-123.355566,Willits
A36,38.130197,-121.272447,Lodi
A100,39.230151,-121.136075,Rough and Ready
